OXY_Close_PD,OXY_Volume,VIX_Close,PD_12-5_AVGs,12-5_Label,PD_15-5_AVGs,,15-5_Label,OXY_Close,,Rel_Max,Rel_Min
0.01335036735,7879244,34.61000061,-0.010091549,2,0.01811953109,,,49.13609695,2,#N/A,#N/A
-0.009627402416,6853005,35.02000046,0.003882454819,2,0.02122778952,,,48.66304398,2,#N/A,#N/A
0.05436152304,6592688,29.68000031,0.00171324798,0,0.005639124493,,,51.30844116,2,#N/A,#N/A
0.0009704688406,6950703,32.06999969,0.02489092623,0,0.0002315614631,,,51.35823441,2,#N/A,#N/A
-0.02957242206,9831416,35.54000092,0.02216674251,0,-0.01692152221,,,49.83944702,1,#N/A,#N/A
0.02223080828,7543880,30.17000008,0.0120480454,0,-0.0198875705,,,50.94741821,1,#N/A,#N/A
0.01307313209,7397438,29.45999908,0.01413761663,0,-0.01520790131,,,51.61346054,1,#N/A,#N/A
-0.05426942876,8711133,35.47999954,0.01700101591,1,-0.003830047539,,,48.81242752,1,#N/A,#N/A
0.004080608727,6097730,36.56999969,-0.00623471798,1,-0.01135699514,,,49.01161194,1,#N/A,#N/A
0.0220769608,5125872,33.70000076,-0.02121219471,0,0.000792189346,,2,50.09363937,2,#N/A,50.09363937
-0.001497592057,5995962,33.72999954,-0.006569610983,0,0.0007275319883,,,50.01861954,2,#N/A,#N/A
0.04401658287,5614149,30.56999969,-0.009203770793,0,-0.003623076065,,,52.22026825,1,#N/A,#N/A
0.01820540673,5943043,28.79000092,-0.004791168821,2,0.009299407028,,,53.17095947,2,#N/A,#N/A
-0.003529087313,6765641,28.57999992,0.005163691377,2,0.0144548267,,,52.98331451,2,#N/A,#N/A
0.02396420313,5179522,25.87000084,0.02536794253,0,0.01447664048,,,54.25301743,2,#N/A,#N/A
0.003919743796,4087421,25.92000008,0.02512336302,0,-0.0006258127917,,,54.46567535,1,#N/A,#N/A
-0.005282658103,4324462,25.04999924,0.01587695362,0,0.00547283386,,,54.17795181,2,#N/A,#N/A
0.004156543689,5035272,23.95000076,0.01076278549,0,0.0003242090151,,,54.40314484,2,#N/A,#N/A
-0.01356684569,6672432,24.87999916,0.001764322724,1,-0.00472125768,,,53.66506577,1,#N/A,#N/A
-0.02494154276,5439004,27.04999924,-0.01473819605,1,-0.01638180234,,,52.32657623,1,#N/A,#N/A
0.001793090638,4360159,26.90999985,-0.02299740602,0,0.006190290856,,,52.42040253,2,#N/A,#N/A
-0.02803991997,5420425,29.73999977,-0.02380018512,0,0.005729008311,,,50.95053864,2,#N/A,#N/A
0.003314820829,9883291,28.53000069,-0.02943510466,0,-0.006265654254,,,51.11943054,1,#N/A,#N/A
-0.01003331778,3847248,29,-0.01974360104,0,0.003578682609,,,50.60653305,2,#N/A,#N/A
-0.02953875485,6227680,34.13000107,-0.01622712285,0,0.004064751465,,2,49.11167908,2,#N/A,49.11167908
-0.01744789555,6066834,34.54000092,-0.01513901359,0,-0.00888372256,,,48.25478363,1,#N/A,#N/A
-0.005184865224,6779210,32.86000061,-0.00920606165,0,-0.01814602244,,,48.00458908,1,#N/A,#N/A
