OXY_Open,OXY_High,OXY_Low,OXY_Adj_Close,OXY_Adj_PD,OXY_Volume,OIL_Open,OIL_Close,OIL_High,OIL_Low,Max/Min Label,Rel_Max,Rel_Min,Max/Min Label_P,Rel_Max_P,Rel_Min_P,Max/Min Label_dP,Rel_Max_dP,Rel_Min_dP
56.34,56.58,54.5,48.58,-0.02410606669,17791400,70.45,70.62,71.23,70.18,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
54.57,54.75,53.51,47.87,-0.01461506793,12889800,70.83,70.23,72.58,69.72,2,#N/A,47.87,0,#N/A,#N/A,0,#N/A,#N/A
54.32,55.01,54.15,48.21,0.007102569459,7195100,70.02,71.24,71.65,69.93,1,48.21,#N/A,1,0.007102569459,#N/A,1,0.007102569459,#N/A
54.11,54.26,53.12,47.94,-0.005600497822,13684500,70.9,71.77,72.25,70.42,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
54.35,54.62,53.53,47.5,-0.009178139341,10655200,72.05,72.62,73.36,71.82,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
53.28,53.41,52.62,46.63,-0.01831578947,13991500,72.82,72.21,73.23,71.79,2,#N/A,46.63,2,#N/A,-0.01831578947,2,#N/A,-0.01831578947
52.87,53.52,52.76,47.24,0.01308170706,9405500,72.5,71.97,73.4,71.6,0,#N/A,#N/A,1,0.01308170706,#N/A,1,0.01308170706,#N/A
53.29,53.66,52.87,47.29,0.001058425064,12046600,72.15,72.18,72.52,71.63,1,47.29,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
53.2,53.6,52.47,46.64,-0.0137449778,13530500,71.91,70.99,72.04,70.42,2,#N/A,46.64,2,#N/A,-0.0137449778,2,#N/A,-0.0137449778
51.96,52.94,51.29,46.76,0.002572898799,21382600,70.86,67.76,70.97,67.02,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
53.35,53.98,53.03,47.25,0.01047904192,14996800,67.99,68.69,69.3,67.33,1,47.25,#N/A,1,0.01047904192,#N/A,1,0.01047904192,#N/A
53.68,53.78,52.28,46.2,-0.02222222222,8680400,69.99,70.11,70.59,69.58,0,#N/A,#N/A,2,#N/A,-0.02222222222,2,#N/A,-0.02222222222
51.91,52.14,51.04,45.95,-0.005411255411,9055400,70.1,69.45,70.1,68.08,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
51.94,53.17,51.36,45.87,-0.001741022851,16919000,69.68,66.87,69.96,66.31,0,#N/A,#N/A,1,-0.001741022851,#N/A,1,-0.001741022851,#N/A
51.15,51.38,49.69,43.98,-0.04120340092,11162300,66.24,61.99,66.28,64.37,0,#N/A,#N/A,2,#N/A,-0.04120340092,2,#N/A,-0.04120340092
50.3,50.6,49.05,43.59,-0.008867667121,11148500,61.64,61.28,62.84,60.55,2,#N/A,43.59,0,#N/A,#N/A,0,#N/A,#N/A
49.64,50.11,49.32,43.91,0.007341133287,8835700,61,61.97,62.12,60.21,1,43.91,#N/A,1,0.007341133287,#N/A,0,#N/A,#N/A
49.61,49.64,47,41.92,-0.04531997267,18563800,61.58,60.63,62.27,59.45,2,#N/A,41.92,2,#N/A,-0.04531997267,2,#N/A,-0.04531997267
47.75,49.21,47.65,43.34,0.0338740458,11660800,60.4,61.67,62.43,60.22,1,43.34,#N/A,1,0.0338740458,#N/A,1,0.0338740458,#N/A
48.08,48.59,47.7,43.02,-0.007383479465,9861500,63.58,62.29,64.1,62.05,2,#N/A,43.02,2,#N/A,-0.007383479465,0,#N/A,#N/A
48.67,49.29,48.15,44.05,0.02394235239,12867800,62.3,62.29,62.87,62.01,1,44.05,#N/A,1,0.02394235239,#N/A,0,#N/A,#N/A
48.73,48.9,47.87,43.81,-0.005448354143,7644900,61.79,59.97,61.85,59.57,2,#N/A,43.81,2,#N/A,-0.005448354143,0,#N/A,#N/A
49.76,49.83,49.2,44.28,0.01072814426,7779300,61.25,62.01,62.57,60.74,0,#N/A,#N/A,1,0.01072814426,#N/A,0,#N/A,#N/A
49.29,50.38,48.96,44.73,0.01016260163,7424500,62.07,60.94,62.37,60.74,0,#N/A,#N/A,2,#N/A,0.01016260163,0,#N/A,#N/A
50.05,50.47,49.75,45.22,0.01095461659,9473900,60.93,62.14,62.84,60.25,1,45.22,#N/A,1,0.01095461659,#N/A,0,#N/A,#N/A
50.23,51.03,50,45.17,-0.00110570544,8907700,62.4,61.82,62.55,61.4,2,#N/A,45.17,2,#N/A,-0.00110570544,0,#N/A,#N/A
51.08,51.6,50.57,46.07,0.0199247288,7389500,62.45,64.45,64.82,62.4,1,46.07,#N/A,1,0.0199247288,#N/A,1,0.0199247288,#N/A
51.43,51.63,50.45,45.45,-0.01345778164,10298500,64.86,65.2,65.76,64,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
50.33,50.65,49.68,44.8,-0.01430143014,9648100,65.5,64.86,65.79,64.08,0,#N/A,#N/A,2,#N/A,-0.01430143014,2,#N/A,-0.01430143014
49.62,49.94,49.34,44.34,-0.01026785714,4574900,64.89,65.05,65.98,64.17,2,#N/A,44.34,0,#N/A,#N/A,0,#N/A,#N/A
49.87,51.25,49.61,45.28,0.02119981958,7025100,65.8,66.49,66.85,65.6,1,45.28,#N/A,1,0.02119981958,#N/A,1,0.02119981958,#N/A
51,51.36,49.68,44.7,-0.01280918728,7251200,65.05,65.06,66.75,64.22,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
49.77,49.77,47.95,43.81,-0.01991051454,10160700,64.8,62.4,65.51,62.22,2,#N/A,43.81,2,#N/A,-0.01991051454,2,#N/A,-0.01991051454
48.87,49.25,48.55,44.16,0.007989043597,4435200,62.9,63.82,64.01,62.09,0,#N/A,#N/A,1,0.007989043597,#N/A,1,0.007989043597,#N/A
49.13,49.56,48.87,44.25,0.002038043478,5613200,63.27,64.23,64.52,62.91,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
49.25,49.51,49.01,44.27,0.0004519774011,4740300,64.34,64.11,65.14,63.79,0,#N/A,#N/A,2,#N/A,0.0004519774011,2,#N/A,0.0004519774011
49.27,49.68,48.7,44.55,0.006324824938,7461100,63.81,64.16,64.75,63.76,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
50.08,50.39,49.45,45.12,0.01279461279,7594700,64.78,67.01,67.12,64.63,0,#N/A,#N/A,1,0.01279461279,#N/A,0,#N/A,#N/A
50.42,50.54,50.07,45.3,0.003989361702,6399400,66.81,66.52,67.65,66.43,0,#N/A,#N/A,2,#N/A,0.003989361702,0,#N/A,#N/A
50.57,52.11,50.4,46.45,0.02538631347,9102800,66.83,66.72,67.29,66.51,1,46.45,#N/A,1,0.02538631347,#N/A,1,0.02538631347,#N/A
51.82,51.97,51.3,46.37,-0.001722282024,10130400,66.87,66.48,67.47,66.11,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
51.29,51.44,50.7,45.89,-0.01035152038,8790200,66.31,64.35,67.09,63.82,2,#N/A,45.89,2,#N/A,-0.01035152038,2,#N/A,-0.01035152038
51.03,51.55,50.91,45.96,0.001525386795,7615300,64.44,63.66,65.28,63.22,1,45.96,#N/A,1,0.001525386795,#N/A,0,#N/A,#N/A
51,51.14,50.62,45.81,-0.003263707572,9688500,63.52,61.93,64.46,61.29,2,#N/A,45.81,2,#N/A,-0.003263707572,0,#N/A,#N/A
51.04,52.42,50.85,46.99,0.025758568,7196300,62.5,62.47,63.37,61.83,0,#N/A,#N/A,1,0.025758568,#N/A,1,0.025758568,#N/A
52.35,52.7,51.47,47.16,0.003617791019,5995900,63.05,63.26,64.03,62.77,1,47.16,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
52.62,52.65,51.59,46.52,-0.01357082273,5822600,63.26,63.83,64.46,62.66,2,#N/A,46.52,2,#N/A,-0.01357082273,0,#N/A,#N/A
51.85,52.67,51.82,46.74,0.004729148753,6096000,64.13,63.18,64.66,62.59,1,46.74,#N/A,1,0.004729148753,#N/A,0,#N/A,#N/A
52.23,52.33,51.03,45.92,-0.01754385965,6627400,63.21,63.39,64.23,63.01,2,#N/A,45.92,2,#N/A,-0.01754385965,2,#N/A,-0.01754385965
51.26,51.87,51.08,46.33,0.008928571429,5452200,63.28,63.46,63.96,63.01,1,46.33,#N/A,1,0.008928571429,#N/A,0,#N/A,#N/A
51.57,51.64,50.3,45.72,-0.01316641485,6412100,63.32,63.71,63.9,62.92,2,#N/A,45.72,2,#N/A,-0.01316641485,0,#N/A,#N/A
50.68,52.47,50.52,47.12,0.03062117235,7420300,63.91,64.72,65.14,63.9,1,47.12,#N/A,1,0.03062117235,#N/A,0,#N/A,#N/A
52.25,52.4,50.79,46.12,-0.02122241087,12342300,64.95,65.17,65.42,64.95,2,#N/A,46.12,2,#N/A,-0.02122241087,0,#N/A,#N/A
51,54.05,50.92,47.75,0.03534258456,14069700,64.09,60.5,64.54,60.02,1,47.75,#N/A,1,0.03534258456,#N/A,1,0.03534258456,#N/A
53,53.16,50.77,45.96,-0.03748691099,12206900,61.16,61.89,62.95,60.98,0,#N/A,#N/A,2,#N/A,-0.03748691099,2,#N/A,-0.03748691099
50.25,50.46,49.1,44.38,-0.03437771976,9977700,61.46,59.81,61.56,59.66,0,#N/A,#N/A,1,-0.03437771976,#N/A,0,#N/A,#N/A
49.63,49.63,46.76,42.73,-0.03717890942,13008000,59.56,58.94,60.56,58.55,0,#N/A,#N/A,2,#N/A,-0.03717890942,0,#N/A,#N/A
46.69,46.94,44.88,41.31,-0.03323192137,16687000,58.68,56.23,59.23,55.88,2,#N/A,41.31,0,#N/A,#N/A,0,#N/A,#N/A
46.57,47.47,45.14,42.32,0.02444928589,23937100,57.48,57.38,58.01,56.77,0,#N/A,#N/A,1,0.02444928589,#N/A,1,0.02444928589,#N/A
46.85,47.94,46.8,42.32,0,9879700,57.74,58.53,59.1,57.11,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
46.95,46.98,44.93,40.4,-0.04536862004,13456400,58.3,58.57,58.88,57.88,0,#N/A,#N/A,2,#N/A,-0.04536862004,2,#N/A,-0.04536862004
43.79,44.03,43.08,39.24,-0.02871287129,16953400,61.07,59.48,61.08,58.21,2,#N/A,39.24,0,#N/A,#N/A,0,#N/A,#N/A
43.6,44.48,43.15,39.48,0.006116207951,9352900,59.07,58.23,59.42,57.67,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
44.13,44.83,44.01,40.02,0.01367781155,8513800,58.41,58.64,59.5,58.28,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
44.79,45.96,44.75,40.93,0.02273863068,9850700,58.72,59.74,59.92,58.64,1,40.93,#N/A,1,0.02273863068,#N/A,1,0.02273863068,#N/A
45.61,45.9,45.16,40.64,-0.00708526753,7379100,59.68,60.03,60.32,58.95,0,#N/A,#N/A,2,#N/A,-0.00708526753,0,#N/A,#N/A
45.09,45.46,44.17,40.46,-0.004429133858,8500300,60.11,60.3,61.41,60.07,0,#N/A,#N/A,1,-0.004429133858,#N/A,0,#N/A,#N/A
45.26,45.76,44.69,40.14,-0.007909045971,5863400,60.43,59.92,60.89,59.47,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
44.05,44.13,42.17,38.05,-0.05206776283,12545900,60.11,59.34,60.29,58.3,0,#N/A,#N/A,2,#N/A,-0.05206776283,2,#N/A,-0.05206776283
42.94,43.01,41.83,37.83,-0.005781865966,8304200,58.35,58.7,60.17,58.24,2,#N/A,37.83,0,#N/A,#N/A,0,#N/A,#N/A
42.59,42.8,41.83,38.03,0.005286809411,7322200,58.8,59.51,60.17,58.51,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
42.58,43.34,42.51,38.71,0.01788062056,7084700,60.04,60.49,61,59.8,0,#N/A,#N/A,1,0.01788062056,#N/A,1,0.01788062056,#N/A
43.4,44.11,43.29,38.95,0.006199948334,6651300,60.48,61.08,61.19,59.98,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
43.52,43.88,42.79,39.05,0.002567394095,6881900,60.98,59.25,61.17,60.25,1,39.05,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
42.86,42.98,42.37,38.33,-0.01843790013,6917100,58.54,58.26,58.87,57.23,2,#N/A,38.33,2,#N/A,-0.01843790013,2,#N/A,-0.01843790013
43.3,43.85,43.19,39.14,0.02113227237,4837900,58.17,60.7,60.96,58.13,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
43.94,45.34,43.94,40.49,0.03449156873,9679900,60.49,60.95,62.4,60.25,0,#N/A,#N/A,1,0.03449156873,#N/A,0,#N/A,#N/A
44.95,45.81,44.55,40.82,0.008150160533,10958800,60.81,61.54,61.88,59.4,0,#N/A,#N/A,2,#N/A,0.008150160533,0,#N/A,#N/A
45.3,46.73,45.22,42.43,0.03944145027,9770900,62.82,62.38,63.78,62.17,1,42.43,#N/A,1,0.03944145027,#N/A,1,0.03944145027,#N/A
46.5,46.9,45.67,42.3,-0.003063869903,7662900,62.88,60.81,63.27,60.52,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
45.76,46.12,45.18,41.49,-0.01914893617,7403700,61.16,60.38,61.39,58.92,0,#N/A,#N/A,2,#N/A,-0.01914893617,2,#N/A,-0.01914893617
46,46.4,44.96,41.21,-0.006748614124,11149400,60.45,60.22,60.81,59.6,2,#N/A,41.21,0,#N/A,#N/A,0,#N/A,#N/A
47.61,48.85,47.38,43.68,0.05993690852,24116000,66.45,69.02,71.95,64.75,1,43.68,#N/A,1,0.05993690852,#N/A,1,0.05993690852,#N/A
47.92,47.95,45.14,41.26,-0.0554029304,15436200,68.15,64.55,69.26,63.55,0,#N/A,#N/A,2,#N/A,-0.0554029304,2,#N/A,-0.0554029304
44.85,45.18,44.4,40.78,-0.01163354338,9732800,64.23,63.6,64.99,63.04,2,#N/A,40.78,0,#N/A,#N/A,0,#N/A,#N/A
45,46.21,44.79,41.85,0.02623835213,10491800,63.51,64.4,65.57,63.46,1,41.85,#N/A,1,0.02623835213,#N/A,1,0.02623835213,#N/A
45.99,46.3,45.26,41.77,-0.001911589008,8589600,65,64.28,65.28,64.05,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
45.36,45.91,44.97,41.58,-0.004548719176,7298300,65.23,64.77,65.5,63.53,0,#N/A,#N/A,2,#N/A,-0.004548719176,2,#N/A,-0.004548719176
45.48,45.94,45.12,41.56,-0.000481000481,6503800,64.4,63.1,64.6,62.3,0,#N/A,#N/A,1,-0.000481000481,#N/A,1,-0.000481000481,#N/A
45.11,45.58,44.7,41.43,-0.0031280077,4324500,62.44,62.39,62.81,61.23,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
45,45.14,44.13,40.64,-0.01906830799,6520300,62.24,60.78,62.24,60.73,0,#N/A,#N/A,2,#N/A,-0.01906830799,2,#N/A,-0.01906830799
44.67,45.42,43.68,40,-0.0157480315,5229400,59.38,58.89,60.1,58.41,0,#N/A,#N/A,1,-0.0157480315,#N/A,0,#N/A,#N/A
43.64,43.68,42.74,39.24,-0.019,6041000,59.25,57.69,59.5,57.22,2,#N/A,39.24,2,#N/A,-0.019,0,#N/A,#N/A
42.75,43.4,42.26,39.48,0.006116207951,5679200,57.54,57.71,57.99,56.15,1,39.48,#N/A,1,0.006116207951,#N/A,1,0.006116207951,#N/A
43.1,43.45,42.55,39.36,-0.003039513678,5109400,57.69,58.37,58.96,57.67,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
42.9,43.04,42.17,38.55,-0.02057926829,7449000,58.02,58.35,59.68,58.02,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
41.9,42.3,40.82,37.31,-0.03216601816,8741900,58.47,58.24,58.92,57.38,2,#N/A,37.31,2,#N/A,-0.03216601816,2,#N/A,-0.03216601816
41.36,41.52,40.45,37.32,0.0002680246583,7057700,58.02,58.32,59.35,57.91,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
40.95,41.54,40.55,37.5,0.004823151125,7686300,58.04,59.1,59.6,57.8,0,#N/A,#N/A,1,0.004823151125,#N/A,1,0.004823151125,#N/A
41.51,41.79,41.07,37.58,0.002133333333,7375600,59.53,60.51,60.69,59.21,1,37.58,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
41.03,41.07,39.97,37.02,-0.01490154337,12931400,60.69,59.35,60.73,58.5,2,#N/A,37.02,2,#N/A,-0.01490154337,2,#N/A,-0.01490154337
40.41,41.31,40.27,37.29,0.007293354943,6216600,59.3,58.74,59.68,58,1,37.29,#N/A,1,0.007293354943,#N/A,1,0.007293354943,#N/A
40.7,41.31,40.32,36.87,-0.01126307321,5658900,58.9,59.42,59.75,58.36,0,#N/A,#N/A,2,#N/A,-0.01126307321,0,#N/A,#N/A
40.37,40.76,40.07,36.86,-0.0002712232167,6484300,58.99,59.91,60.04,58.69,2,#N/A,36.86,0,#N/A,#N/A,0,#N/A,#N/A
40.35,41.1,40.35,36.97,0.002984264786,6972400,59.78,59.42,60.29,59.01,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
40.57,40.85,40.28,37.31,0.009196645929,6592300,59.23,58.96,59.55,58.26,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
40.9,42.71,40.77,38.59,0.03430715626,10472400,59.05,59.7,60.26,58.75,0,#N/A,#N/A,1,0.03430715626,#N/A,1,0.03430715626,#N/A
42.07,42.92,41.84,39.22,0.01632547292,7655800,59.48,61.17,61.3,58.85,1,39.22,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
43,43.1,41.91,38.65,-0.01453340133,7127000,60.99,61.67,61.9,60.64,2,#N/A,38.65,2,#N/A,-0.01453340133,2,#N/A,-0.01453340133
42.29,42.96,42.2,38.87,0.005692108668,5270700,61.5,62.02,62.11,60.93,1,38.87,#N/A,1,0.005692108668,#N/A,0,#N/A,#N/A
42.67,42.99,42.26,38.64,-0.005917159763,4644400,62.04,61.57,62.34,61.19,2,#N/A,38.64,2,#N/A,-0.005917159763,0,#N/A,#N/A
42,42.6,41.53,38.69,0.001293995859,6373400,61.61,61.59,61.98,60.66,1,38.69,#N/A,1,0.001293995859,#N/A,0,#N/A,#N/A
42.33,42.38,41.18,37.8,-0.02300336004,5558500,61.6,60.61,61.93,60.45,0,#N/A,#N/A,2,#N/A,-0.02300336004,2,#N/A,-0.02300336004
41.23,41.36,40.11,37.01,-0.0208994709,12515400,60.57,60.23,61.13,60.07,2,#N/A,37.01,0,#N/A,#N/A,0,#N/A,#N/A
40.75,42.29,40.74,38.65,0.04431234801,9024800,0,61.69,61.82,59.4,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
42.99,44.62,42.95,40.42,0.04579560155,13452300,61.8,62.13,62.78,61.28,1,40.42,#N/A,1,0.04579560155,#N/A,1,0.04579560155,#N/A
42.15,44.04,40.76,38.3,-0.05244928253,19344300,62.04,62.96,63.19,61.85,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
41.62,41.71,39.37,36.2,-0.05483028721,17042700,62.78,61.74,63.32,61.59,0,#N/A,#N/A,2,#N/A,-0.05483028721,2,#N/A,-0.05483028721
40.09,40.66,38.47,35.67,-0.01464088398,15278600,61.73,62.29,62.89,61.65,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
39.13,39.33,38.46,35.53,-0.003924866835,14584000,62.6,62.18,62.76,61.57,0,#N/A,#N/A,1,-0.003924866835,#N/A,1,-0.003924866835,#N/A
38.9,39.25,38.06,35.13,-0.01125809175,12823100,62.11,62.06,62.85,61.82,0,#N/A,#N/A,2,#N/A,-0.01125809175,0,#N/A,#N/A
38.26,38.36,37.96,34.84,-0.008255052662,9096500,61.85,62.37,62.74,61.22,0,#N/A,#N/A,1,-0.008255052662,#N/A,0,#N/A,#N/A
38.11,38.68,37.6,34.51,-0.009471871412,8786400,62.61,62.28,63.21,62.15,2,#N/A,34.51,2,#N/A,-0.009471871412,0,#N/A,#N/A
39.02,39.34,38.51,35.6,0.03158504781,14162200,62.47,63.3,63.65,61.7,0,#N/A,#N/A,1,0.03158504781,#N/A,1,0.03158504781,#N/A
39.15,39.47,38.54,35.92,0.008988764045,13130200,63.36,62.44,63.57,61.94,1,35.92,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
39.14,39.14,37.94,34.86,-0.02951002227,12533200,62.28,60.91,62.57,60.7,2,#N/A,34.86,2,#N/A,-0.02951002227,2,#N/A,-0.02951002227
38.07,39.25,37.7,35.17,0.008892713712,10302200,60.94,62.4,62.8,60.3,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
38.5,39.38,38.45,35.75,0.01649132784,9308900,62.22,63.97,64.03,61.92,0,#N/A,#N/A,1,0.01649132784,#N/A,1,0.01649132784,#N/A
39.2,39.94,38.98,36.17,0.01174825175,9467200,63.62,63.39,64.27,62.98,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
39.77,40.57,39.7,36.49,0.008847110865,10264400,63.6,63.65,63.8,62.97,1,36.49,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
39.8,39.93,38.56,35.25,-0.03398191285,13362000,63.7,64.27,64.32,63.44,2,#N/A,35.25,2,#N/A,-0.03398191285,2,#N/A,-0.03398191285
38.61,38.88,38.31,35.41,0.004539007092,7058500,64.02,64.06,64.6,63.51,1,35.41,#N/A,1,0.004539007092,#N/A,0,#N/A,#N/A
38.64,39.07,38.5,35.25,-0.0045184976,4664000,63.77,60.49,63.86,62.36,2,#N/A,35.25,2,#N/A,-0.0045184976,0,#N/A,#N/A
38.84,39.16,38.41,35.35,0.002836879433,10829600,60.73,60.92,62.09,60.72,1,35.35,#N/A,1,0.002836879433,#N/A,0,#N/A,#N/A
38.38,38.44,37.54,34.75,-0.01697312588,11535400,61.05,60.82,61.58,60.3,2,#N/A,34.75,2,#N/A,-0.01697312588,2,#N/A,-0.01697312588
38.34,38.79,38.17,35.14,0.01122302158,10537700,61.08,63,63.51,61,1,35.14,#N/A,1,0.01122302158,#N/A,0,#N/A,#N/A
38.68,38.8,37.78,34.71,-0.01223676722,9214900,62.97,63.39,63.91,62.75,2,#N/A,34.71,2,#N/A,-0.01223676722,0,#N/A,#N/A
38.11,39.03,38.1,35.65,0.0270815327,10411500,63.41,64.39,64.88,62.83,1,35.65,#N/A,1,0.0270815327,#N/A,1,0.0270815327,#N/A
37.51,38.05,37.25,35.05,-0.01683029453,12617600,64.03,64.34,64.69,63.78,0,#N/A,#N/A,2,#N/A,-0.01683029453,2,#N/A,-0.01683029453
37.54,37.97,37.53,35.02,-0.0008559201141,7861100,64,63.72,64.26,63.01,2,#N/A,35.02,0,#N/A,#N/A,0,#N/A,#N/A
37.64,38.53,37.59,35.68,0.0188463735,9477300,63.9,64.2,64.85,63.87,1,35.68,#N/A,1,0.0188463735,#N/A,1,0.0188463735,#N/A
38.48,38.81,37.66,35.18,-0.01401345291,9886500,64.56,65.22,65.79,64.5,2,#N/A,35.18,2,#N/A,-0.01401345291,2,#N/A,-0.01401345291
37.99,38.72,37.98,35.74,0.0159181353,9572400,65.05,65.34,65.66,64.88,0,#N/A,#N/A,1,0.0159181353,#N/A,0,#N/A,#N/A
38.32,38.77,38.14,35.74,0,13579300,65.31,66.1,66.24,65.12,0,#N/A,#N/A,2,#N/A,0,0,#N/A,#N/A
38.33,39.03,38.31,36.07,0.009233351987,9412200,65.84,66.17,66.43,65.56,0,#N/A,#N/A,1,0.009233351987,#N/A,0,#N/A,#N/A
38.52,38.96,38.46,36.1,0.0008317161076,7469200,66.19,66.54,66.78,66.03,0,#N/A,#N/A,2,#N/A,0.0008317161076,0,#N/A,#N/A
38.87,39.23,38.53,36.39,0.008033240997,17274200,66.56,66.14,66.72,65.7,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
39.01,39.72,38.99,37.04,0.01786205001,10019000,66.15,66.39,66.62,65.81,0,#N/A,#N/A,1,0.01786205001,#N/A,1,0.01786205001,#N/A
39.78,40.37,39.72,37.21,0.004589632829,4696300,66.44,67.2,67.26,66.36,0,#N/A,#N/A,2,#N/A,0.004589632829,2,#N/A,0.004589632829
40.05,40.58,39.99,37.45,0.006449879065,6050000,67.27,67.92,67.99,67.22,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
40.49,41.22,40.32,38.44,0.026435247,10372400,66.65,66,66.93,65.63,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
41.63,42.69,41.58,39.72,0.03329864724,13066400,66.41,66.25,66.58,65.72,0,#N/A,#N/A,1,0.03329864724,#N/A,1,0.03329864724,#N/A
43.81,44.25,43.17,40.68,0.02416918429,15097400,66.28,68.6,69.5,66.22,0,#N/A,#N/A,2,#N/A,0.02416918429,0,#N/A,#N/A
43.98,45.45,43.69,42.02,0.03294001967,16659700,69.35,68.91,70.74,68.21,0,#N/A,#N/A,1,0.03294001967,#N/A,0,#N/A,#N/A
45.08,45.28,44.18,42.23,0.004997620181,12084800,68.63,68.27,68.75,67.65,1,42.23,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
45.54,45.78,44.27,41.96,-0.006393559081,12250900,71.22,65.44,71.75,64.94,2,#N/A,41.96,2,#N/A,-0.006393559081,2,#N/A,-0.006393559081
44.85,45.4,43.77,42.32,0.008579599619,14635000,66,65.37,66.1,64.56,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
45.25,46.21,44.97,42.82,0.0118147448,10540000,65.29,64.98,65.66,64.86,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
46.26,46.61,45.52,43.44,0.01447921532,8456100,65.13,64.2,65.27,63.92,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
46.85,47.43,46.71,44.07,0.01450276243,12183900,64.29,64.49,65.05,63.92,0,#N/A,#N/A,1,0.01450276243,#N/A,1,0.01450276243,#N/A
47.15,47.51,46.8,44.08,0.0002269117313,7085700,64.44,64,64.6,63.55,1,44.08,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
47.2,47.58,46.62,43.53,-0.01247731397,9757600,64.26,64.62,64.97,63.9,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
46.75,47.01,45.65,42.75,-0.01791867677,14379300,64.69,64.85,65.6,64.48,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
45.37,45.45,44.31,41.34,-0.03298245614,10814200,65.26,64.59,65.35,64.06,0,#N/A,#N/A,2,#N/A,-0.03298245614,2,#N/A,-0.03298245614
44,44.04,42.88,40.38,-0.02322206096,12953200,64.57,63.21,64.58,62.62,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
42.62,42.74,42.21,39.66,-0.01783060921,10789800,62.68,62.04,62.69,61.25,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
42.47,42.69,41.84,39.38,-0.007060010086,8797600,62.01,60.69,62.46,60.25,0,#N/A,#N/A,1,-0.007060010086,#N/A,0,#N/A,#N/A
41.02,41.41,40.69,38.47,-0.02310817674,9303900,60.23,59.32,60.49,58.5,0,#N/A,#N/A,2,#N/A,-0.02310817674,2,#N/A,-0.02310817674
41.63,41.66,41.12,38.43,-0.00103977125,7206400,59.03,59.51,60.12,58.5,0,#N/A,#N/A,1,-0.00103977125,#N/A,1,-0.00103977125,#N/A
39.94,40.67,39.42,37.86,-0.01483216237,9509100,59.6,58.29,59.65,57.71,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
