OXY_Close_PD,OXY_Volume,VIX_Close,PD_AVGs,Label,OXY_Close,
-0.002514643623,4407442,19.05999947,-0.0003136748567,,65.10601807,1
0.003684504597,4506496,20.65999985,-0.003395408959,,65.34590149,1
-0.02085973433,4925780,19.81999969,-0.006196477316,,63.98280334,1
-0.0004950899998,3910292,20.21999931,-0.00681020669,,63.9511261,1
-0.03410362814,4434580,21.87999916,-0.009579915419,,61.77016068,1
0.0135480378,3615008,20.07999992,-0.00412579642,,62.60702515,1
0.002734270466,3782117,21.12999916,-0.005368987899,,62.77820969,1
-0.01060392123,4656904,24.31999969,-0.0004828277143,,62.1125145,1
-0.02082263801,5561543,29.39999962,0.003949873522,,60.81916809,2
0.02011875775,4513385,26.37000084,0.004146273447,,62.0427742,2
0.004803266278,5791800,24.44000053,-0.007647594257,,62.34078217,1
0.02694939048,4609725,20.61000061,-0.003909854473,,64.02082825,1
-0.008119920804,3632022,20.20999908,-0.01025558684,1,63.50098419,1
-0.0005995890283,2628955,19.17000008,-0.009760419018,,63.4629097,1
-0.003096459268,4228956,18,-0.009768703583,,63.26639938,1
0.01062261006,4446479,17.90999985,0.001381321694,,63.93845367,2
0.0001981972286,2782598,19.44000053,0.006994735114,,63.9511261,2
0.02894776337,3927514,18.15999985,0.01699758571,,65.80236816,2
-0.0002885847959,2647012,17.70999908,0.01102576406,,65.7833786,2
0.007034733766,3765834,17.73999977,0.01967888702,,66.24614716,2
-0.001818147268,3374940,17.39999962,0.01440259158,,66.1257019,2
-0.007478054114,2938538,17.5,0.01824783128,,65.63121033,2
-0.007631578764,4637803,17.25,0.02548387392,,65.13034058,2
-0.01645108146,3288098,16.89999962,0.03004878071,,64.05887604,2
0.0008908659443,3348637,17.11000061,0.01310043907,,64.11594391,2
0.0256104229,4481967,17.87000084,0.007502316464,,65.75798035,2
-0.03181622526,5332643,16.59000015,-0.006059767538,,63.66580963,1
-0.03505246677,5728130,17.09000015,-0.01797460085,1,61.43416595,1
-0.000103510811,3877100,16.92000008,-0.01968386663,,61.42780685,1
0.006811803392,4067693,16.27000046,-0.008179136026,,61.846241,1
0.01240373164,4401179,15.31999969,-0.01692905258,,62.61336517,1
-0.01721322372,3372435,16.95999908,-0.01265186222,,61.53558731,1
0.01699999101,5018050,15.82999992,-0.01696254839,,62.58169174,1
0.02178085711,3903821,15.06999969,-0.01912363822,,63.94477463,1
-0.00327201897,3230691,14.68999958,-0.01586597696,,63.73554611,1
-0.001392695224,2217916,15.77000046,-0.0007095102073,,63.64678192,1
0.02510215694,5740759,15.61999989,0.000003671131895,,65.24445343,2
0.0008743269337,4041703,15.35000038,0.002688442037,,65.30149841,2
0.02067950759,6608866,14.61999989,-0.003028419906,,66.65190125,1
0.08713058014,15447861,14.75,0.008222475681,,72.45932007,2
0.01268706722,9954163,15.98999977,0.01548509961,,73.37861633,2
-0.03542443128,6781507,16.70000076,0.01725465274,,70.77922058,2
-0.02463228565,7441381,17.07999992,0.01904045303,,69.0357666,2
-0.02690786344,7145784,18.20000076,0.02697230178,,67.17816162,2
0.004341196587,5244027,18.39999962,0.009143412423,,67.46979523,2
0.0099600821,5929682,17.15999985,-0.004410976897,,68.14179993,1
-0.004651971532,4304004,15.90999985,-0.009475421745,1,67.82480621,1
-0.03131418426,5313438,16.95000076,-0.01480618266,,65.70092773,1
-0.005210907395,5625527,16.03000069,-0.01539080004,,65.35856628,1
-0.007081041216,4200983,17.06999969,-0.01317033342,,64.89575958,1
-0.0132861244,4089091,18.23999977,-0.007288912972,,64.03354645,1
0.003960083427,4681328,17.54999924,-0.008955187986,,64.28712463,1
0.007888807371,6286131,16.22999954,-0.02511603672,,64.79427338,1
-0.01780749737,5586281,15.52000046,-0.02182098025,,63.64044952,1
0.000198945487,5694311,17.43000031,-0.01768608342,,63.6531105,1
-0.01444186395,3790362,18.27000046,-0.01414160755,,62.73384094,1
0.03587639021,7870477,17.81999969,-0.00475303163,,64.9845047,1
0.01678103899,7292747,17.06999969,0.01287260163,,66.07501221,2
0.007387838973,4472469,16.09000015,0.01002204085,,66.56316376,2
